	SNP	Chromosome	Position	trait1
60	ENSG00000060339	10	70480970	0.000528237539026793
61	ENSG00000061337	8	20103675	0.00477675993902543
62	ENSG00000063169	19	48111452	2.15625038687521e-05
63	ENSG00000063438	5	304290	0.787580328270912
64	ENSG00000064012	2	202098165	0.0358120411190613
65	ENSG00000064201	11	2323226	0.0114119726080166
66	ENSG00000064300	17	47572654	0.0128859966161115
67	ENSG00000064393	7	139246315	0.000424458066391665
68	ENSG00000065559	17	11924140	9.61089831919813e-06
69	ENSG00000066336	11	47376410	0.595868655322264
70	ENSG00000067066	2	231280656	0.595607481224425
71	ENSG00000067082	10	3818187	1.50250979398001e-05
72	ENSG00000067369	15	43699406	0.396485622748741
73	ENSG00000067560	3	49396577	0.0611011440077529
74	ENSG00000068028	3	50367218	0.907133762015489
75	ENSG00000068903	19	39369196	0.134940506503622
76	ENSG00000069702	1	92145901	4.18658064448683e-20
77	ENSG00000069869	15	56119119	0.450098434679835
78	ENSG00000070019	12	14765575	0.176387308794268
79	ENSG00000070444	17	2287353	0.379610734849202
80	ENSG00000071242	6	166822851	3.67840207724769e-05
81	ENSG00000071243	7	120590802	0.0378978474256888
82	ENSG00000071564	19	1609290	8.44170920952932e-15
83	ENSG00000071794	3	148747913	0.186128114972887
84	ENSG00000072133	23	83318983	7.13899945282193e-05
85	ENSG00000072609	12	133416936	0.146295650524994
86	ENSG00000072786	5	171469076	0.430762510880366
87	ENSG00000072952	11	10594637	9.86677885444563e-05
88	ENSG00000073150	22	50609159	0.236997461773029
89	ENSG00000073282	3	189349204	0.665592104002297
90	ENSG00000073578	5	218355	0.161260743280271
91	ENSG00000073614	12	389294	0.611363068955869
92	ENSG00000074181	19	15270443	0.00026890552862853
93	ENSG00000074211	4	6324670	0.404462874279384
94	ENSG00000074266	11	85955585	1.69458955330585e-10
95	ENSG00000074319	11	18489882	0.931102390358959
96	ENSG00000074590	12	106457117	0.31429524763192
97	ENSG00000075391	1	178062863	0.564885575453986
98	ENSG00000075651	3	171318194	0.1438705521149
99	ENSG00000075711	3	196769430	0.926158544127464
100	ENSG00000075785	3	128444964	0.427951235849156
101	ENSG00000076201	3	47422500	0.0928432616701906
102	ENSG00000076242	3	37035338	0.0125726827465361
103	ENSG00000076864	1	21922707	0.370610335284185
104	ENSG00000077092	3	25215822	7.52240621460457e-14
105	ENSG00000077254	1	78161671	0.00157559312074126
106	ENSG00000077463	19	4174105	2.50257447984817e-06
107	ENSG00000077942	22	45898117	3.57070109523641e-06
108	ENSG00000078304	14	102228134	0.00142963068749441
109	ENSG00000078725	9	121928907	0.000250995908483865
110	ENSG00000078900	1	3569083	8.87156819137931e-10
111	ENSG00000079112	8	95139398	0.873726135683896
112	ENSG00000079246	2	216972186	0.0357785546834418
113	ENSG00000079257	3	158363610	0.23154391823834
114	ENSG00000079385	19	43011455	0.134289739153636
115	ENSG00000079432	19	42772688	0.563942689300053
116	ENSG00000080503	9	2015341	3.81474554666201e-22
117	ENSG00000080839	20	35624751	1.60243342763158e-08
118	ENSG00000081237	1	198608145	0.147652395005786
119	ENSG00000081913	18	60382671	0.0280176915363275
120	ENSG00000082175	11	100900354	2.70407625694041e-10
121	ENSG00000082397	18	5392382	4.07048010410682e-10
122	ENSG00000082701	3	119540169	0.00176403666232823
123	ENSG00000083093	16	23614487	3.17459484624609e-13
124	ENSG00000083642	13	33160563	0.0134961644834933
125	ENSG00000083799	16	50775960	0.000238047726934777
126	ENSG00000083857	4	187508936	0.136793906705053
127	ENSG00000084207	11	67351065	0.153252619812647
128	ENSG00000085117	11	44585976	0.601454377827444
129	ENSG00000085185	23	129115082	0.358009413758684
130	ENSG00000085382	6	105175967	1.200799619325e-05
131	ENSG00000085511	6	161412758	0.165402278665492
132	ENSG00000085662	7	134127101	0.35874860200744
133	ENSG00000085741	11	75897368	0.031138056467951
134	ENSG00000086730	7	73613981	0.38131553063588
135	ENSG00000087085	7	100487614	0.547876364183649
136	ENSG00000087088	19	49458071	3.32907809083329e-15
137	ENSG00000087206	5	176332005	0.767449361211335
138	ENSG00000088038	19	54641443	2.84795193448587e-10
139	ENSG00000088305	20	31350190	1.3587275015523e-12
140	ENSG00000089163	12	120740118	3.39056569775513e-05
141	ENSG00000089220	12	118573662	7.96955448724906e-05
142	ENSG00000089225	12	114791735	0.837787844792235
143	ENSG00000089280	16	31191430	8.85068762265561e-13
144	ENSG00000090238	16	30103634	0.14364371725559
145	ENSG00000091129	7	107788081	0.00131049286846275
146	ENSG00000091483	1	241660902	0.476269297620263
147	ENSG00000091831	6	151977825	3.19200599551011e-06
148	ENSG00000094916	12	54624723	0.00511963719591198
149	ENSG00000095002	2	47630107	5.97152439280742e-06
150	ENSG00000095585	10	97951457	0.371354541244902
151	ENSG00000095794	10	35415718	1.29530025740708e-07
152	ENSG00000095951	6	12008994	0.12191302554464
153	ENSG00000096696	6	7541807	0.275959555107662
154	ENSG00000096717	10	69644426	2.60255804149543e-11
155	ENSG00000097033	1	87170258	0.0149819150615389
156	ENSG00000099769	16	1840413	0.00330815625601368
157	ENSG00000099810	9	21802647	0.925565107474493
158	ENSG00000099860	19	2476119	2.63993731446331e-07
159	ENSG00000099956	22	24129149	6.16684442857299e-08
160	ENSG00000100003	22	30792845	0.237635494105146
161	ENSG00000100033	22	18900293	0.0847948563808702
162	ENSG00000100084	22	19318220	0.175126576103433
163	ENSG00000100234	22	33197686	2.00930548031065e-07
164	ENSG00000100276	22	29708921	0.939325677531977
165	ENSG00000100290	22	43506753	0.0155293405728833
166	ENSG00000100345	22	36677326	0.611434720946647
167	ENSG00000100380	22	41220538	0.000443191597934307
168	ENSG00000100614	14	60712469	0.00304609941862527
169	ENSG00000100644	14	62162230	0.55059808260242
170	ENSG00000100697	14	95552564	0.00125975787240694
171	ENSG00000100941	14	39644386	4.15638418800894e-06
172	ENSG00000101076	20	42984339	0.153138705713463
173	ENSG00000101096	20	50003493	0.000689380546321358
174	ENSG00000101115	20	50400580	2.11908529346509e-06
175	ENSG00000101191	20	61509089	0.164527621269457
176	ENSG00000101265	20	4760668	0.00619956541191127
177	ENSG00000101412	20	32263488	3.87212254093371e-19
178	ENSG00000101596	18	2655736	0.354583113356791
179	ENSG00000101773	18	20378223	0.0175890363253192
180	ENSG00000101955	23	38008588	2.18279043748536e-07
181	ENSG00000102054	23	16857405	0.3868404268558
182	ENSG00000102554	13	73629113	0.784310592937153
183	ENSG00000102786	13	51928212	0.0818323652529481
184	ENSG00000102804	13	45007654	0.001167041752952
185	ENSG00000102837	13	53602893	0.0948227801059979
186	ENSG00000102974	16	67596309	0.446349437738558
187	ENSG00000103034	16	58496749	0.0903001763702116
188	ENSG00000103126	16	337439	1.95780358613397e-12
189	ENSG00000103175	16	84328251	4.51336326948002e-09
190	ENSG00000103197	16	2097465	0.142097478280217
191	ENSG00000103264	16	87401257	0.0377651988474485
192	ENSG00000103266	16	730223	0.707749914183851
193	ENSG00000103479	16	53467888	1.16217489779688e-09
194	ENSG00000103490	16	31212805	0.000916165017103412
195	ENSG00000103942	15	83532964	0.189234153845179
196	ENSG00000104081	15	40380090	0.197037521703541
197	ENSG00000104213	8	17433941	0.279625942017816
198	ENSG00000104219	8	17013537	7.86105318300397e-12
199	ENSG00000104228	8	27142403	0.171120845358915
200	ENSG00000104320	8	90945563	0.0135636836330016
201	ENSG00000104332	8	41119480	5.86357687749828e-13
202	ENSG00000104413	8	95653301	0.419621891357025
203	ENSG00000104419	8	134249413	0.738844062676965
204	ENSG00000104689	8	23047964	0.233336039238842
205	ENSG00000104695	8	30657096	1.70134503712426e-11
206	ENSG00000104765	8	26240712	0.00199386769988573
207	ENSG00000104814	19	39078280	0.516910071089812
208	ENSG00000104899	19	2249307	2.5697796375199e-19
209	ENSG00000105185	19	33071973	4.68267010295134e-26
210	ENSG00000105325	19	3506270	2.00176180872162e-05
211	ENSG00000105327	19	47724080	1.50313166331543e-12
212	ENSG00000105329	19	41807491	0.0553418839736874
213	ENSG00000105373	19	48248778	0.192809592027477
214	ENSG00000105722	19	42751723	0.0156161907701377
215	ENSG00000105767	19	44126519	0.958353312019895
216	ENSG00000105810	7	92234234	0.798914731190067
217	ENSG00000105825	7	93514708	0.116003766182955
218	ENSG00000105856	7	106809405	4.53379944526888e-07
219	ENSG00000105974	7	116164838	0.0362304711085866
220	ENSG00000106123	7	142552791	0.00154409646974247
221	ENSG00000106144	7	142985307	1.02633513107771e-10
222	ENSG00000106305	7	6048875	0.00209051905221642
223	ENSG00000106459	7	129251554	0.132138769052122
224	ENSG00000106462	7	148504474	1.45622100733669e-14
225	ENSG00000106483	7	37949260	0.706155876024794
226	ENSG00000106536	7	39017597	0.103132985863836
227	ENSG00000106537	7	16793159	0.330418418107552
228	ENSG00000106546	7	17338245	0.990410431309748
229	ENSG00000106638	7	72983261	1.28713424892135e-08
230	ENSG00000106852	9	124964855	0.0065531944652065
231	ENSG00000107104	9	470290	1.0526796793906e-08
232	ENSG00000107201	9	32455299	0.332429059892506
233	ENSG00000107551	10	45454854	0.433769379525694
234	ENSG00000107562	10	44793037	8.76836174195133e-15
235	ENSG00000107731	10	72972326	0.0730107762380925
236	ENSG00000107779	10	88516406	0.000738719162494448
237	ENSG00000107882	10	104263743	0.360304053514179
238	ENSG00000107937	10	1034337	0.00457994003620089
239	ENSG00000107954	10	105253735	0.268217850106671
240	ENSG00000107968	10	30722865	0.0238278723531485
241	ENSG00000107984	10	54074055	0.263957088735919
242	ENSG00000108001	10	131633546	0.185951522449558
243	ENSG00000108094	10	35297478	0.255142513303037
244	ENSG00000108384	17	56769933	0.0161854584220836
245	ENSG00000108518	17	4848946	0.0409258343092167
246	ENSG00000108799	17	40852292	0.000747007574592642
247	ENSG00000108946	17	66507920	2.33494533611686e-06
248	ENSG00000108963	17	1933403	0.0257203521341978
249	ENSG00000109062	17	72744790	0.417554603732521
250	ENSG00000109320	4	103422485	0.143814113161846
251	ENSG00000109339	4	86936275	8.00078858140351e-10
252	ENSG00000109452	4	142944312	0.691275196127678
253	ENSG00000109670	4	153242409	0.408854080487615
254	ENSG00000109854	11	20385230	0.0176366567041842
255	ENSG00000109906	11	113930314	5.03139247629642e-10
256	ENSG00000110002	11	123986068	2.03624779576769e-07
257	ENSG00000110171	11	6469842	0.296678027550896
258	ENSG00000110395	11	119076751	0.826416829067995
259	ENSG00000110514	11	47290926	0.228460758196036
260	ENSG00000110711	11	67250511	0.42293889226937
261	ENSG00000110713	11	3696239	0.722511498195268
262	ENSG00000110851	12	108126642	0.23781635793781
263	ENSG00000111087	12	57853917	0.057425626714465
264	ENSG00000111252	12	111843751	0.332076512761672
265	ENSG00000111276	12	12867991	0.00454143644808085
266	ENSG00000111328	12	123745527	4.38383596749085e-06
267	ENSG00000111344	12	113536623	0.826816194732205
268	ENSG00000111424	12	48235319	0.759000851081681
269	ENSG00000111653	12	6759445	0.577691714717895
270	ENSG00000111679	12	7055630	0.0143341445257901
271	ENSG00000111816	6	116252311	0.459813229752614
272	ENSG00000111877	6	119134604	0.0404623262249528
273	ENSG00000111961	6	148593439	3.28041095095114e-08
274	ENSG00000112096	6	160100150	0.3776706212273
275	ENSG00000112130	6	37321747	0.141612341347282
276	ENSG00000112237	6	99990255	0.395589846605254
277	ENSG00000112242	6	20402397	1.65523922296128e-08
278	ENSG00000112319	6	133561735	7.89083532346445e-07
279	ENSG00000112406	6	139456248	2.04937743992626e-05
280	ENSG00000112530	6	163148163	0.000172687863571212
281	ENSG00000112679	6	291629	0.000581675100957962
282	ENSG00000112715	6	43737920	0.0147030684816296
283	ENSG00000112761	6	112375274	0.286148102265053
284	ENSG00000113083	5	121398889	0.00272544856560279
285	ENSG00000113140	5	151040656	0.0352818897662637
286	ENSG00000113391	5	92953774	7.41074324333714e-05
287	ENSG00000113575	5	133530024	0.207553104814995
288	ENSG00000113594	5	38475064	6.9748589263056e-13
289	ENSG00000113712	5	148871759	0.34082490818107
290	ENSG00000113763	5	176237477	0.0759820112234876
291	ENSG00000113905	3	186383740	0.659843608994563
292	ENSG00000114021	3	100053544	0.086340025270954
293	ENSG00000114115	3	139236275	0.649739651864517
294	ENSG00000114204	3	167159576	0.00255600334624721
295	ENSG00000114251	3	55499742	0.2624671877601
296	ENSG00000114346	3	172468471	2.47694179861366e-12
297	ENSG00000114383	3	50357457	0.341059423267665
298	ENSG00000114388	3	50384760	0.0911555448702689
299	ENSG00000114395	3	50388125	0.284642840342279
300	ENSG00000114742	3	39093488	4.17375177722725e-09
301	ENSG00000114861	3	71003843	0.0480573808382138
302	ENSG00000114978	2	74379654	0.726618763668107
303	ENSG00000115216	2	27650656	0.0601754380873784
304	ENSG00000115306	2	54683421	5.91564798672247e-06
305	ENSG00000115310	2	55254342	4.66163436445354e-11
306	ENSG00000115317	2	74756503	0.106362408863544
307	ENSG00000115325	2	74776152	0.258129919953298
308	ENSG00000115415	2	191829083	9.53013567237608e-05
309	ENSG00000115461	2	217536827	0.00122653116047437
310	ENSG00000115526	2	101008326	0.89423509700844
311	ENSG00000115548	2	86667769	6.1313268234665e-06
312	ENSG00000115963	2	151331388	0.0159405390853715
313	ENSG00000116016	2	46520805	6.66919199411092e-06
314	ENSG00000116254	1	6161852	0.0204839187453718
315	ENSG00000116285	1	8064463	6.2324493263718e-05
316	ENSG00000116288	1	8014350	0.81378067927438
317	ENSG00000116473	1	112084839	1.53303038930004e-10
318	ENSG00000116478	1	32757686	0.0255523129415092
319	ENSG00000116525	1	33611002	0.00132940598422422
320	ENSG00000116717	1	68150743	0.0119177835247887
321	ENSG00000116731	1	14026692	2.59524861125911e-09
322	ENSG00000116885	1	36881427	0.0578633372455282
323	ENSG00000117118	1	17345216	0.0261604546116785
324	ENSG00000117228	1	89518001	0.632524502487503
325	ENSG00000117425	1	45285515	0.0184002755939738
326	ENSG00000117707	1	214161273	0.000281282179172201
327	ENSG00000117713	1	27022523	0.382619454315233
328	ENSG00000118046	19	1189405	0.00874801691793016
329	ENSG00000118307	12	25261353	0.00831627082679615
330	ENSG00000118308	12	25173935	0.000484632305788937
331	ENSG00000118495	6	144261438	0.000103685270576281
332	ENSG00000118503	6	138188350	0.439061721590192
333	ENSG00000118520	6	131894283	0.00183041980616252
334	ENSG00000118523	6	132269315	6.19909448354227e-06
335	ENSG00000118689	6	108881037	0.00540835581537778
336	ENSG00000118777	4	89011415	1.19201963605178e-05
337	ENSG00000118946	13	58205943	0.55495933732336
338	ENSG00000119147	2	106679749	6.80688623632369e-13
339	ENSG00000119318	9	110045417	0.115301353327403
340	ENSG00000119383	9	131873228	0.0492782898985991
341	ENSG00000119401	9	119449580	0.541248878939322
342	ENSG00000119508	9	102584136	1.13453300072303e-19
343	ENSG00000119684	14	75480466	0.454976039011195
344	ENSG00000119715	14	76776956	0.000373463073444505
345	ENSG00000119772	2	25455844	0.000683589884208748
346	ENSG00000119950	10	111967362	2.68179718950934e-07
347	ENSG00000120008	10	122610686	8.32190135566069e-07
348	ENSG00000120057	10	99526507	1.71174159412162e-13
349	ENSG00000120129	5	172195092	9.52529105035874e-12
350	ENSG00000120370	1	170501269	0.0098820438784115
351	ENSG00000120708	5	135364583	0.000323697007587415
352	ENSG00000120727	5	138677275	1.26291071833145e-06
353	ENSG00000120733	5	137688284	0.666226669203762
354	ENSG00000120738	5	137801178	2.00169256054429e-12
355	ENSG00000120868	12	99038918	0.387360479337601
356	ENSG00000120885	8	27454433	1.20975928951014e-05
357	ENSG00000120889	8	22877645	0.00180875966703043
358	ENSG00000120910	8	22298331	0.000200379694742551
359	ENSG00000120942	1	11333262	0.672728516307386
360	ENSG00000121067	17	47676245	0.00045470609911194
361	ENSG00000121454	1	180199420	0.357370715529766
362	ENSG00000121691	11	34460471	9.8207983721512e-08
363	ENSG00000121769	1	31838471	8.42452153593036e-08
364	ENSG00000122025	13	28577410	3.44758124112689e-09
365	ENSG00000122035	13	27844463	6.20706377820025e-17
366	ENSG00000122133	9	138453601	1.71808735999658e-06
367	ENSG00000122406	1	93297581	0.780024360759965
368	ENSG00000122707	9	36036429	6.76265287279458e-06
369	ENSG00000122779	7	138145078	0.138090487311952
370	ENSG00000122877	10	64574192	1.12399044854179e-07
371	ENSG00000123080	1	51426416	0.061350513218563
372	ENSG00000123094	12	26111961	6.89127389619445e-05
373	ENSG00000123095	12	26272958	0.697979093084542
374	ENSG00000123358	12	52416615	5.38704737560604e-11
375	ENSG00000123374	12	56360552	4.76123476464078e-05
376	ENSG00000123612	2	158383278	0.0974101840383721
377	ENSG00000123689	1	209848764	0.00658085733302621
378	ENSG00000124092	20	56071034	0.466201561622903
379	ENSG00000124160	20	44689623	0.000603315016958995
380	ENSG00000124571	6	43490071	1.14433281663468e-11
381	ENSG00000124713	6	42928495	0.0333877951679279
382	ENSG00000124762	6	36644304	0.534076188120444
383	ENSG00000124802	6	8073592	0.00524797219016574
384	ENSG00000124813	6	45295893	3.60124396715096e-05
385	ENSG00000125144	16	56700642	0.00138403077146293
386	ENSG00000125148	16	56642110	0.00263908567392709
387	ENSG00000125347	5	131817300	0.695522751364507
388	ENSG00000125378	14	54416453	0.0687595841671047
389	ENSG00000125482	9	135251007	0.131878715375784
390	ENSG00000125657	19	6531009	0.0277699736717803
391	ENSG00000125780	20	2276646	0.843426948840238
392	ENSG00000125798	20	22561642	0.848427443156201
393	ENSG00000125841	20	327425	0.153280640857564
394	ENSG00000125845	20	6748310	0.00251447348013573
395	ENSG00000125952	14	65472891	0.851985300289939
396	ENSG00000126351	17	38214542	0.000973539785936041
397	ENSG00000126456	19	50162825	1.83750173103008e-12
398	ENSG00000126561	17	40439564	0.0160349158246053
399	ENSG00000126581	17	40962151	0.00174706021841949
400	ENSG00000127124	1	41972035	0.504566664620435
401	ENSG00000127445	19	9945932	0.460920454085875
402	ENSG00000127616	19	11071597	3.96881618719781e-06
403	ENSG00000127831	2	219283814	0.50524621128249
404	ENSG00000127947	7	77166591	0.0047754100539997
405	ENSG00000128016	19	39897452	5.18625069028306e-11
406	ENSG00000128594	7	127667123	6.17683041943068e-05
407	ENSG00000128596	7	128431497	0.242446566495942
408	ENSG00000128604	7	128577665	0.0386064643907228
409	ENSG00000128918	15	58306055	4.11454692022213e-17
410	ENSG00000129071	3	129149786	0.0207042225784145
411	ENSG00000129194	17	7491495	0.626516360039663
412	ENSG00000129422	8	17501303	4.41501948508344e-05
413	ENSG00000129451	19	51515994	0.702488172430578
414	ENSG00000129514	14	38059188	0.834187757485368
415	ENSG00000129521	14	34398304	0.0491607932807749
416	ENSG00000129596	5	115140429	3.57278709593885e-11
417	ENSG00000129757	11	2904442	1.45874054783066e-10
418	ENSG00000129993	16	88941265	2.26274704922575e-05
419	ENSG00000130176	19	11649531	1.96279404509062e-06
420	ENSG00000130222	9	92219927	0.0780771342400912
421	ENSG00000130254	19	5587009	0.651692653714541
422	ENSG00000130347	6	107018902	0.992671824631172
423	ENSG00000130600	11	2016405	0.534019845974995
424	ENSG00000130700	20	61038552	6.4169670182778e-09
425	ENSG00000130707	9	133320315	0.00154578522309828
426	ENSG00000130816	19	10244020	3.32610378624325e-14
427	ENSG00000130829	23	152907945	0.328019158067661
428	ENSG00000130939	1	10092889	0.000479637615406205
429	ENSG00000131016	6	151561133	1.60715730368995e-09
430	ENSG00000131023	6	149979288	0.000878753973140803
431	ENSG00000131080	23	65815478	0.574420999954845
432	ENSG00000131435	5	131593363	0.856945772551071
433	ENSG00000131669	9	95883770	0.96723999966582
434	ENSG00000131771	17	37782992	0.0684591600511912
435	ENSG00000131899	17	18128900	0.167133693037604
436	ENSG00000131910	1	27237979	0.0570045606146216
437	ENSG00000132170	3	12328866	0.0107170787174665
438	ENSG00000132326	2	239152678	0.00251544045066569
439	ENSG00000132356	5	40759480	0.0111171789350744
440	ENSG00000132382	17	4442191	2.64515231304788e-06
441	ENSG00000132383	17	1732995	0.107255350753817
442	ENSG00000132530	17	6658765	0.662975893936309
443	ENSG00000132698	1	156030950	0.946594777636176
444	ENSG00000132819	20	55966462	0.889432869778669
445	ENSG00000132958	13	19997016	0.295489794357061
446	ENSG00000133116	13	33590206	0.000146216922968647
447	ENSG00000133121	13	33677271	2.38897799068747e-07
448	ENSG00000133134	23	102564273	0.0584938571203479
449	ENSG00000133216	1	23037331	0.00182827205620127
450	ENSG00000133313	18	72163050	0.505071066697512
451	ENSG00000133321	11	63304280	0.978574404978832
452	ENSG00000133328	11	63320241	0.0165963391858483
453	ENSG00000133454	22	26138110	0.443919836043758
454	ENSG00000133794	11	13298198	0.192984009485018
455	ENSG00000133878	8	33448855	4.36535979448869e-08
456	ENSG00000133895	11	64570981	6.45960245428917e-08
457	ENSG00000133961	14	73741814	0.00255224665062472
458	ENSG00000134086	3	10182691	0.577731063565876
459	ENSG00000134250	1	120454175	0.0911721830736476
460	ENSG00000134371	1	193091146	0.901213671704827
461	ENSG00000134508	18	20714527	0.00928863647587835
462	ENSG00000134531	12	13349649	0.000140671739533931
463	ENSG00000134574	11	47236492	0.0519231449347369
464	ENSG00000134762	18	28569973	0.561694562492817
465	ENSG00000134917	11	130274819	2.28898230656052e-08
466	ENSG00000134982	5	112043194	5.06222266865574e-06
467	ENSG00000135046	9	75766672	0.713050179690087
468	ENSG00000135164	7	86781676	0.00754351245484497
469	ENSG00000135249	7	105172531	3.27474120672204e-08
470	ENSG00000135269	7	115850546	0.837352095139462
471	ENSG00000135373	11	34642639	0.233474171584307
472	ENSG00000135423	12	56864735	0.413323623410511
473	ENSG00000135424	12	56078351	0.00761203949111531
474	ENSG00000135482	12	56511942	0.0323710497555831
475	ENSG00000135766	1	231499496	0.00776730096166334
476	ENSG00000135956	2	96914253	0.291107314931016
477	ENSG00000136040	12	94542498	0.322032692049954
478	ENSG00000136099	13	53418108	0.122404995441732
479	ENSG00000136114	13	52951304	0.113828634680286
480	ENSG00000136158	13	80910110	4.56452915596811e-05
481	ENSG00000136160	13	78469615	1.22874955071712e-06
482	ENSG00000136327	14	37049783	0.0886005360495783
483	ENSG00000136560	2	161993418	0.131381887507711
484	ENSG00000136574	8	11534467	0.663305412032233
485	ENSG00000136603	3	170075465	0.111731554166443
486	ENSG00000136717	2	127805602	0.00462294552800194
487	ENSG00000136826	9	110247132	2.0429188593624e-10
488	ENSG00000136848	9	124329335	0.172641565574509
489	ENSG00000136999	8	120428545	0.0138112222701694
490	ENSG00000137142	9	38408990	0.149459739082931
491	ENSG00000137203	6	10393418	0.0063043310693068
492	ENSG00000137218	6	41737913	0.0810897421452055
493	ENSG00000137265	6	391738	0.0103385397086154
494	ENSG00000137331	6	30710975	0.4853656605895
495	ENSG00000137337	6	30667583	0.0451465471477862
496	ENSG00000137693	11	101981191	0.0317827096047249
497	ENSG00000137707	11	111338250	0.0378857425083354
498	ENSG00000137709	11	120107348	0.90849841027689
499	ENSG00000137713	11	111597631	0.262419260628587
500	ENSG00000137757	11	104864961	0.0728179457159722
501	ENSG00000137801	15	39873279	9.50050972320018e-05
502	ENSG00000137962	1	94615402	0.00215632885956563
503	ENSG00000138166	10	112257595	0.00425437425823128
504	ENSG00000138193	10	95753745	0.00355405557987508
505	ENSG00000138279	10	75134858	0.000836872477848737
506	ENSG00000138376	2	215590369	6.92347516070732e-05
507	ENSG00000138413	2	209100950	0.707504096820249
508	ENSG00000138443	2	204192941	0.147794652844777
509	ENSG00000138448	2	187454791	0.453285915985
510	ENSG00000138650	4	134070469	1.95823177679181e-07
511	ENSG00000138738	4	121613069	0.00025215230430777
512	ENSG00000139083	12	11802787	0.0122538113331451
513	ENSG00000139174	12	42852139	0.00617746642305969
514	ENSG00000139263	12	59265930	0.832594009948206
515	ENSG00000139278	12	75874459	0.145110783598942
516	ENSG00000139318	12	89741008	0.225935975565255
517	ENSG00000139352	12	103351463	0.318991614620366
518	ENSG00000139405	12	113623330	0.119124539874017
519	ENSG00000139437	12	110338078	0.00108793745456372
520	ENSG00000139515	13	28494156	0.00124154786729778
521	ENSG00000139618	13	32889610	4.01712124093294e-16
522	ENSG00000139687	13	48877886	0.867416611509875
523	ENSG00000140009	14	64550949	0.0430587878181759
524	ENSG00000140044	14	75894418	2.53879745584249e-08
525	ENSG00000140350	15	69070873	3.37331764498705e-06
526	ENSG00000140464	15	74287013	2.24396155157702e-07
527	ENSG00000140538	15	88418229	2.92611175094987e-10
528	ENSG00000140691	16	31469400	0.956356111799161
529	ENSG00000140836	16	72816783	0.180648863337028
530	ENSG00000140873	16	77316024	0.362931205704197
531	ENSG00000140931	16	66637776	0.0369271446324393
532	ENSG00000140937	16	64977655	0.696183022892764
533	ENSG00000140945	16	82660407	0.703098470824156
534	ENSG00000140961	16	83981886	0.110589507836454
535	ENSG00000140968	16	85932408	0.0027013420695209
